Rule ID,Priority,Firing Order,Creator,Created On,Updated By,Updated On,Needs Review,Rule Condition 1,Rule Condition 2,Rule Condition 3,Rule Condition 4,Rule Condition 5,Rule Condition 6
183762,5,15,"Seth Thomas","02/09/2017","Seth Thomas","02/09/2017","","Account Title Contains RENTAL-NON-STATE REAL PROPERTY","Commodity Description Contains LEASE AND RENTAL OF PROPERTY OR BUILDING","Supplier Parent Name Contains DRAKE FABER IV LLC","","",""
183775,5,15,"Seth Thomas","02/09/2017","Seth Thomas","02/09/2017","","Account Title Contains RENTAL-NON-STATE REAL PROPERTY","Commodity Description Contains LAND LEASES","Supplier Parent Name Contains WARREN PLACE JOINT VENTURE","","",""
183773,5,15,"Seth Thomas","02/09/2017","Seth Thomas","02/09/2017","","Account Title Contains RENTAL-NON-STATE REAL PROPERTY","Commodity Description Contains LEASE AND RENTAL OF PROPERTY OR BUILDING","Supplier Parent Name Contains MCALISTER MANAGEMENT COMPANY INC","","",""
183772,5,15,"Seth Thomas","02/09/2017","Seth Thomas","02/09/2017","","Account Title Contains RENTAL-NON-STATE REAL PROPERTY","Commodity Description Contains LEASE AND RENTAL OF PROPERTY OR BUILDING","Supplier Parent Name Contains SIMMONS REALTY COMPANY LLC","","",""
183771,5,15,"Seth Thomas","02/09/2017","Seth Thomas","02/09/2017","","Account Title Contains RENTAL-NON-STATE REAL PROPERTY","Commodity Description Contains LEASE AND RENTAL OF PROPERTY OR BUILDING","Supplier Parent Name Contains BERLE PROPERTIES LLC","","",""
183770,5,15,"Seth Thomas","02/09/2017","Seth Thomas","02/09/2017","","Account Title Contains RENTAL-NON-STATE REAL PROPERTY","Commodity Description Contains LEASE AND RENTAL OF PROPERTY OR BUILDING","Supplier Parent Name Contains LINKS AT STONO FERRY","","",""
183768,5,15,"Seth Thomas","02/09/2017","Seth Thomas","02/09/2017","","Account Title Contains RENTAL-NON-STATE REAL PROPERTY","Commodity Description Contains LEASE AND RENTAL OF PROPERTY OR BUILDING","Supplier Parent Name Contains PATRIOTS POINT DEVELOPMENT AUTHORITY","","",""
183767,5,15,"Seth Thomas","02/09/2017","Seth Thomas","02/09/2017","","Account Title Contains RENTAL-NON-STATE REAL PROPERTY","Commodity Description Contains LEASE AND RENTAL OF PROPERTY OR BUILDING","Supplier Parent Name Contains VIRGIE C SIMMONS FAMILY LLC","","",""
183766,5,15,"Seth Thomas","02/09/2017","Seth Thomas","02/09/2017","","Account Title Contains RENTAL-NON-STATE REAL PROPERTY","Commodity Description Contains LEASE AND RENTAL OF PROPERTY OR BUILDING","Supplier Parent Name Contains HSRE DC CAMPUS CENTER LLC","","",""
183764,5,15,"Seth Thomas","02/09/2017","Seth Thomas","02/09/2017","","Account Title Contains RENTAL-NON-STATE REAL PROPERTY","Commodity Description Contains LEASE AND RENTAL OF PROPERTY OR BUILDING","Supplier Parent Name Contains COLLEGE OF CHARLESTON","","",""
183763,5,15,"Seth Thomas","02/09/2017","Seth Thomas","02/09/2017","","Account Title Contains RENTAL-NON-STATE REAL PROPERTY","Commodity Description Contains LEASE AND RENTAL OF PROPERTY OR BUILDING","Supplier Parent Name Contains WARREN PLACE JOINT VENTURE","","",""
187483,5,15,"Seth Thomas","02/28/2017","Seth Thomas","02/28/2017","","Detail Description Is Blank","Commodity Description Is Blank","MCC Description Contains LUMBER AND BUILDING MATERIALS STORES","","",""
188260,5,15,"Seth Thomas","03/02/2017","Seth Thomas","03/02/2017","","Detail Description Is Blank","Commodity Description Contains NETWORK SERVICE EQUIPMENT","Supplier Parent Name Contains B&H PHOTO & ELECTRONICS CORP","","",""
183697,5,15,"Seth Thomas","02/09/2017","Seth Thomas","02/09/2017","","Account Title Contains COMPUTER EQUIPMENT","Commodity Description Contains POWER SUPPLY UNITS","Supplier Parent Name Contains DATA NETWORK SOLUTIONS","","",""
186587,5,15,"Seth Thomas","02/27/2017","Seth Thomas","02/27/2017","","Detail Description Is Blank","Commodity Description Contains PHOTOCOPIERS","Supplier Parent Name Contains ONTARIO INVESTMENTS INC","","",""
186588,5,15,"Seth Thomas","02/27/2017","Seth Thomas","02/27/2017","","Detail Description Is Blank","Commodity Description Contains PHOTOCOPIERS","Supplier Parent Name Contains POLLOCK FINANCIAL INC","","",""
186582,5,15,"Seth Thomas","02/27/2017","Seth Thomas","02/27/2017","","Detail Description Is Blank","Commodity Description Contains COMPUTER SERVERS","Supplier Parent Name Contains CODELYNX LLC","","",""
186585,5,15,"Seth Thomas","02/27/2017","Seth Thomas","02/27/2017","","Detail Description Is Blank","Commodity Description Contains COMPUTER SERVERS","Supplier Parent Name Contains DELL INC","","",""
186584,5,15,"Seth Thomas","02/27/2017","Seth Thomas","02/27/2017","","Detail Description Is Blank","Commodity Description Contains COMPUTER SERVERS","Supplier Parent Name Contains LEVEL 3 COMMUNICATIONS CORP","","",""
186583,5,15,"Seth Thomas","02/27/2017","Seth Thomas","02/27/2017","","Detail Description Is Blank","Commodity Description Contains COMPUTER SERVERS","Supplier Parent Name Contains HEWLETT PACKARD ENTERPRISE CO","","",""
188607,5,15,"Shelby Paschal","03/02/2017","Shelby Paschal","03/02/2017","","Detail Description Contains IPAD PRO","Supplier Parent Name Contains BEST BUY","MCC Description Contains ELECTRONIC SALES","","",""
183690,5,15,"Seth Thomas","02/09/2017","Seth Thomas","02/09/2017","","Account Title Contains COMPUTER EQUIPMENT","Commodity Description Contains COMPUTER HARDWARE MAINTENANCE AND SUPPORT","Supplier Parent Name Contains DATA NETWORK SOLUTIONS","","",""
186334,5,15,"Shelby Paschal","02/27/2017","Shelby Paschal","02/27/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains COMPUTER HARDWARE MAINTENANCE AND SUPPORT","Supplier Parent Name Contains HOWARD TECHNOLOGY SOLUTIONS","","",""
184110,5,15,"Seth Thomas","02/13/2017","Seth Thomas","03/09/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains COMPUTER HARDWARE MAINTENANCE AND SUPPORT","Supplier Parent Name Contains TENEO INC","","",""
186297,5,15,"Shelby Paschal","02/27/2017","Shelby Paschal","02/27/2017","","Account Title Contains COMPUTER EQUIPMENT","Commodity Description Contains COMPUTER HARDWARE MAINTENANCE AND SUPPORT","Supplier Parent Name Contains DELL INC","","",""
185896,5,15,"Shelby Paschal","02/23/2017","Shelby Paschal","02/23/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains EDUCATIONAL OR REFERENCE SOFTWARE MAINTENANCE","Supplier Parent Name Contains INNOVATIVE INTERFACES INC","","",""
183664,5,15,"Seth Thomas","02/09/2017","Seth Thomas","02/09/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains LICENSE OR REGISTRATION FEE","Supplier Parent Name Contains DATA NETWORK SOLUTIONS","","",""
184112,5,15,"Seth Thomas","02/13/2017","Seth Thomas","02/13/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains LICENSE OR REGISTRATION FEE","Supplier Parent Name Contains TENEO INC","","",""
187880,5,15,"Shelby Paschal","03/01/2017","Shelby Paschal","03/01/2017","","Commodity Description Is Blank","Supplier Parent Name Contains THE MATHWORKS INC","MCC Description Contains COMPUTER SOFTWARE STORES","","",""
183807,5,15,"Seth Thomas","02/09/2017","Seth Thomas","02/13/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains COMPUTER OR NETWORK OR INTERNET SECURITY","Supplier Parent Name Contains LOCKSTEP TECHNOLOGY GROUP","","",""
186298,5,15,"Shelby Paschal","02/27/2017","Shelby Paschal","02/27/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains POINT OF SALE POS SOFTWARE","Supplier Parent Name Contains BLACKBOARD INC","","",""
185596,5,15,"Shelby Paschal","02/23/2017","Shelby Paschal","02/23/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains SOFTWARE MAINTENANCE AND SUPPORT","Supplier Parent Name Contains IBM CORP","","",""
186360,5,15,"Shelby Paschal","02/27/2017","Shelby Paschal","02/27/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains COMPUTER SERVICES","Supplier Parent Name Contains TAPFIN PROCESS SOLUTIONS","","",""
186313,5,15,"Shelby Paschal","02/27/2017","Shelby Paschal","02/27/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains TECHNICAL SUPPORT OR HELP DESK SERVICES","Supplier Parent Name Contains SHI INTERNATIONAL CORP","","",""
186315,5,15,"Shelby Paschal","02/27/2017","Shelby Paschal","02/27/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains COMPUTER SERVICES","Supplier Parent Name Contains SHI INTERNATIONAL CORP","","",""
186314,5,15,"Shelby Paschal","02/27/2017","Shelby Paschal","02/27/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains SOFTWARE","Supplier Parent Name Contains SHI INTERNATIONAL CORP","","",""
186156,5,15,"Seth Thomas","02/24/2017","Seth Thomas","02/24/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains SOFTWARE MAINTENANCE AND SUPPORT","Supplier Parent Name Contains TRITECH SOFTWARE SYSTEMS","","",""
184111,5,15,"Seth Thomas","02/13/2017","Seth Thomas","02/13/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains MAINTENANCE OR SUPPORT FEES","Supplier Parent Name Contains TENEO INC","","",""
183986,5,15,"Seth Thomas","02/10/2017","Seth Thomas","02/10/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains MAINTENANCE OR SUPPORT FEES","Supplier Parent Name Contains KATALYST NETWORK GROUP","","",""
183931,5,15,"Seth Thomas","02/10/2017","Seth Thomas","02/10/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains MAINTENANCE OR SUPPORT FEES","Supplier Parent Name Contains KALTURA INC","","",""
183927,5,15,"Seth Thomas","02/10/2017","Seth Thomas","02/10/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains MAINTENANCE OR SUPPORT FEES","Supplier Parent Name Contains PEOPLEADMIN INC","","",""
183922,5,15,"Seth Thomas","02/10/2017","Seth Thomas","02/10/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains MAINTENANCE OR SUPPORT FEES","Supplier Parent Name Contains EN POINTE TECHNOLOGIES","","",""
183920,5,15,"Seth Thomas","02/10/2017","Seth Thomas","02/10/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains MAINTENANCE OR SUPPORT FEES","Supplier Parent Name Contains CDW DIRECT LLC","","",""
183919,5,15,"Seth Thomas","02/10/2017","Seth Thomas","02/10/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains MAINTENANCE OR SUPPORT FEES","Supplier Parent Name Contains HURRICANE LABS LLC","","",""
183660,5,15,"Seth Thomas","02/09/2017","Seth Thomas","02/09/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains MAINTENANCE OR SUPPORT FEES","Supplier Parent Name Contains DATA NETWORK SOLUTIONS","","",""
183695,5,15,"Seth Thomas","02/09/2017","Seth Thomas","02/09/2017","","Account Title Contains COMPUTER EQUIPMENT","Commodity Description Contains SOFTWARE MAINTENANCE AND SUPPORT","Supplier Parent Name Contains DATA NETWORK SOLUTIONS","","",""
183812,5,15,"Seth Thomas","02/09/2017","Seth Thomas","02/09/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains MAINTENANCE OR SUPPORT FEES","Supplier Parent Name Contains DELL INC","","",""
183818,5,15,"Seth Thomas","02/09/2017","Seth Thomas","02/09/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains MAINTENANCE OR SUPPORT FEES","Supplier Parent Name Contains HEWLETT PACKARD ENTERPRISE COMPANY","","",""
183817,5,15,"Seth Thomas","02/09/2017","Seth Thomas","02/09/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains SOFTWARE MAINTENANCE AND SUPPORT","Supplier Parent Name Contains ENCORE TECHNOLOGY GROUP LLC","","",""
183816,5,15,"Seth Thomas","02/09/2017","Seth Thomas","02/09/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains SOFTWARE MAINTENANCE AND SUPPORT","Supplier Parent Name Contains TOUCHNET INFORMATION SYSTEMS INC","","",""
183815,5,15,"Seth Thomas","02/09/2017","Seth Thomas","02/09/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains SOFTWARE MAINTENANCE AND SUPPORT","Supplier Parent Name Contains IBM CORPORATION","","",""
183814,5,15,"Seth Thomas","02/09/2017","Seth Thomas","02/09/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains SOFTWARE MAINTENANCE AND SUPPORT","Supplier Parent Name Contains SHI INTERNATIONAL CORP","","",""
183813,5,15,"Seth Thomas","02/09/2017","Seth Thomas","02/09/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains MAINTENANCE OR SUPPORT FEES","Supplier Parent Name Contains SHI INTERNATIONAL CORP","","",""
185751,5,15,"Seth Thomas","02/23/2017","Seth Thomas","02/23/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains SOFTWARE","Supplier Parent Name Contains TEAMDYNAMIX SOLUTIONS LLC","","",""
185606,5,15,"Shelby Paschal","02/23/2017","Shelby Paschal","02/23/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains MAINTENANCE OR SUPPORT FEES","Supplier Parent Name Contains BLACKBOARD INC","","",""
185605,5,15,"Shelby Paschal","02/23/2017","Shelby Paschal","02/23/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains MAINTENANCE OR SUPPORT FEES","Supplier Parent Name Contains IMMEDION LLC","","",""
185604,5,15,"Shelby Paschal","02/23/2017","Shelby Paschal","02/23/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains MAINTENANCE OR SUPPORT FEES","Supplier Parent Name Contains HEWLETT PACKARD ENTERPRISE CO","","",""
185603,5,15,"Shelby Paschal","02/23/2017","Shelby Paschal","02/23/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains MAINTENANCE OR SUPPORT FEES","Supplier Parent Name Contains ELLUCIAN CO LP","","",""
188564,5,15,"Shelby Paschal","03/02/2017","Shelby Paschal","03/02/2017","","Account Title Contains EDUCATION AND TRAINING-NON-GRANT","Commodity Description Contains MAINTENANCE OR SUPPORT FEES","Supplier Parent Name Contains SANS INSTITUTE","","",""
187578,5,15,"Shelby Paschal","03/01/2017","Shelby Paschal","03/01/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains EDUCATION AND TRAINING SERVICES","Supplier Parent Name Contains EN POINTE TECHNOLOGIES","","",""
186431,5,15,"Seth Thomas","02/27/2017","Seth Thomas","02/27/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains FACILITIES MANAGEMENT SOFTWARE","Supplier Parent Name Contains SCHOOLDUDECOM","","",""
187900,5,15,"Shelby Paschal","03/01/2017","Shelby Paschal","03/01/2017","","Commodity Description Contains TELEPHONE SERVICE","Supplier Parent Name Equals CALL EXPERTS","MCC Description Is Blank","","",""
183947,5,15,"Seth Thomas","02/10/2017","Seth Thomas","02/10/2017","","Account Title Contains HVAC MAINTENANCE","Commodity Description Contains AIR COMPRESSORS","Supplier Parent Name Contains I & M INDUSTRIALS INC","","",""
185634,5,15,"Seth Thomas","02/23/2017","Seth Thomas","02/23/2017","","Account Title Contains BUILDING RENOVATION","Commodity Description Contains ELECTRICAL WIRE MANAGEMENT DEVICES AND ACCESSORIES","Supplier Parent Name Contains M C DEAN INC","","",""
184082,5,15,"Seth Thomas","02/13/2017","Seth Thomas","02/13/2017","","Account Title Contains HVAC MAINTENANCE","Commodity Description Contains AIR VELOCITY AND TEMPERATURE MONITORS","Supplier Parent Name Contains CONTROL MANAGEMENT INC","","",""
184085,5,15,"Seth Thomas","02/13/2017","Seth Thomas","02/13/2017","","Account Title Contains HVAC","Commodity Description Contains ENVIRONMENTAL CONTROL SYSTEMS","Supplier Parent Name Contains CONTROL MANAGEMENT INC","","",""
183945,5,15,"Seth Thomas","02/10/2017","Seth Thomas","02/10/2017","","Account Title Contains HVAC MAINTENANCE","Commodity Description Contains HEAT PUMPS","Supplier Parent Name Contains SERVICE FIRST HEATING AND AC INC","","",""
186890,5,15,"Seth Thomas","02/28/2017","Seth Thomas","02/28/2017","","Detail Description Contains TAPE","Supplier Parent Name Contains DISCOUNT SCHOOL SUPPLY","MCC Description Contains STATIONARY, OFFICE AND SCHOOL SUPPLY STO","","",""
186891,5,15,"Seth Thomas","02/28/2017","Seth Thomas","02/28/2017","","Detail Description Contains TAPE","Supplier Parent Name Contains STAPLES INC","MCC Description Contains STATIONARY, OFFICE AND SCHOOL SUPPLY STO","","",""
184103,5,15,"Seth Thomas","02/13/2017","Seth Thomas","02/13/2017","","ORGN Title Contains PC REPLACEMENTS","Commodity Description Contains COMPUTER EQUIPMENT AND ACCESSORIES","Supplier Parent Name Contains APPLE COMPUTER INC","","",""
184104,5,15,"Seth Thomas","02/13/2017","Seth Thomas","02/13/2017","","ORGN Title Contains PC REPLACEMENTS","Commodity Description Contains NOTEBOOK COMPUTERS","Supplier Parent Name Contains APPLE COMPUTER INC","","",""
188599,5,15,"Shelby Paschal","03/02/2017","Shelby Paschal","03/02/2017","","Detail Description Contains MY BEST BUY EACH","Supplier Parent Name Contains BEST BUY","MCC Description Contains ELECTRONIC SALES","","",""
187382,5,15,"Michael Zizzi","02/28/2017","Michael Zizzi","02/28/2017","","Commodity Description Is Blank","Supplier Parent Name Contains APPLE COMPUTER INC","MCC Description Is Blank","","",""
186316,5,15,"Shelby Paschal","02/27/2017","Shelby Paschal","02/27/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains ELECTRONIC EQUIPMENT INSURANCE","Supplier Parent Name Contains SHI INTERNATIONAL CORP","","",""
183724,5,15,"Seth Thomas","02/09/2017","Seth Thomas","03/09/2017","","Account Title Contains SOFTWARE PURCHASE","Commodity Description Equals HARDWARE","Supplier Parent Name Contains DATA NETWORK SOLUTIONS","","",""
188692,5,15,"Shelby Paschal","03/03/2017","Shelby Paschal","03/03/2017","","Detail Description Is Blank","Supplier Parent Name Contains DELL INC","MCC Description Contains COMPUTERS,COMPUTER PERIPHERAL EQUIPMENT,","","",""
188605,5,15,"Shelby Paschal","03/02/2017","Shelby Paschal","03/02/2017","","Detail Description Contains SUNPAK","Supplier Parent Name Contains BEST BUY","MCC Description Contains ELECTRONIC SALES","","",""
188609,5,15,"Shelby Paschal","03/02/2017","Shelby Paschal","03/02/2017","","Detail Description Contains SANUS LARGE FULL MOT","Supplier Parent Name Contains BEST BUY","MCC Description Contains ELECTRONIC SALES","","",""
188606,5,15,"Shelby Paschal","03/02/2017","Shelby Paschal","03/02/2017","","Detail Description Contains TRIPOD","Supplier Parent Name Contains BEST BUY","MCC Description Contains ELECTRONIC SALES","","",""
186468,5,15,"Seth Thomas","02/27/2017","Seth Thomas","02/27/2017","","Detail Description Is Blank","Commodity Description Contains ION CHROMATOGRAPHS","Supplier Parent Name Contains THERMO FISHER SCIENTIFIC INC","","",""
188251,5,15,"Seth Thomas","03/02/2017","Seth Thomas","03/02/2017","","Detail Description Contains DNA OLIGO","Supplier Parent Name Contains INTEGRATED DNA TECHNOLOGIES INC","MCC Description Contains NON-DURABLE GOODS NOT ELSEWHERE CLASSIFI","","",""
188762,5,15,"Shelby Paschal","03/03/2017","Shelby Paschal","03/03/2017","","Commodity Description Is Blank","Supplier Parent Name Contains COLD SPRING HARBOR LABORATORY","MCC Description Is Blank","","",""
185846,5,15,"Shelby Paschal","02/23/2017","Shelby Paschal","02/23/2017","","Account Title Contains ADVERTISING","Commodity Description Contains ADVERTISING","Supplier Parent Name Contains GOOGLE INC","","",""
185656,5,15,"Seth Thomas","02/23/2017","Seth Thomas","02/23/2017","","Account Title Contains PRINTING COMMERCIAL VENDOR","Commodity Description Contains PRINTING","Supplier Parent Name Contains LANE PRESS INC","","",""
187567,5,15,"Shelby Paschal","03/01/2017","Shelby Paschal","03/01/2017","","Account Title Contains ADVERTISING","Commodity Description Contains PRINTED PUBLICATIONS","Supplier Parent Name Contains SOUTH CAROLINA HISTORICAL SOCIETY","","",""
187776,5,15,"Shelby Paschal","03/01/2017","Shelby Paschal","03/01/2017","","Account Title Contains ADVERTISING","Commodity Description Contains ADVERTISING","Supplier Parent Name Contains IHEART MEDIA","","",""
187775,5,15,"Shelby Paschal","03/01/2017","Shelby Paschal","03/01/2017","","Account Title Contains ADVERTISING","Commodity Description Contains ADVERTISING","Supplier Parent Name Contains SINCLAIR TELEVISION GROUP INC","","",""
188751,5,15,"Seth Thomas","03/03/2017","Seth Thomas","03/03/2017","","Detail Description Contains COFC GRAPHIC DESIGN UNIT","Supplier Parent Name Contains WAV SELKIE HOPE","MCC Description Contains COMMERCIAL PHOTOGRAPHY, ART, AND GRAPHIC","","",""
187879,5,15,"Shelby Paschal","03/01/2017","Shelby Paschal","03/01/2017","","Commodity Description Is Blank","Supplier Parent Name Contains MIKE LEDFORD PHOTO","MCC Description Contains COMPUTER SOFTWARE STORES","","",""
188376,5,15,"Shelby Paschal","03/02/2017","Shelby Paschal","03/02/2017","","Detail Description Contains PLANNER","Supplier Parent Name Contains OFFICE DEPOT OFFICE MAX","MCC Description Contains STATIONARY, OFFICE AND SCHOOL SUPPLY STO","","",""
186322,5,15,"Shelby Paschal","02/27/2017","Shelby Paschal","02/27/2017","","Detail Description Contains MARKER","Supplier Parent Name Contains OFFICE DEPOT OFFICE MAX","MCC Description Contains COMBINATION CATALOG AND RETAIL MERCHANT","","",""
187907,5,15,"Shelby Paschal","03/01/2017","Shelby Paschal","03/01/2017","","Commodity Description Is Blank","Supplier Parent Name Contains ENVELOPES.COM","MCC Description Contains BUSINESS SERVICES NOT ELSEWHERE CLASSIFI","","",""
188421,5,15,"Shelby Paschal","03/02/2017","Shelby Paschal","03/02/2017","","Detail Description Contains ENVELOPE","Supplier Parent Name Contains OFFICE DEPOT OFFICE MAX","MCC Description Contains STATIONARY, OFFICE AND SCHOOL SUPPLY STO","","",""
186323,5,15,"Shelby Paschal","02/27/2017","Shelby Paschal","02/27/2017","","Detail Description Contains FOLDER","Supplier Parent Name Contains OFFICE DEPOT OFFICE MAX","MCC Description Contains COMBINATION CATALOG AND RETAIL MERCHANT","","",""
188438,5,15,"Shelby Paschal","03/02/2017","Shelby Paschal","03/02/2017","","Detail Description Contains BINDER","Supplier Parent Name Contains STAPLES INC","MCC Description Contains STATIONARY, OFFICE AND SCHOOL SUPPLY STO","","",""
188383,5,15,"Shelby Paschal","03/02/2017","Shelby Paschal","03/02/2017","","Detail Description Contains FOLDER","Supplier Parent Name Contains OFFICE DEPOT OFFICE MAX","MCC Description Contains STATIONARY, OFFICE AND SCHOOL SUPPLY STO","","",""
186326,5,15,"Shelby Paschal","02/27/2017","Shelby Paschal","02/27/2017","","Detail Description Contains FILE","Detail Description Contains FLDR","Supplier Parent Name Contains OFFICE DEPOT OFFICE MAX","","",""
188423,5,15,"Shelby Paschal","03/02/2017","Shelby Paschal","03/02/2017","","Detail Description Contains BRTH LT","Supplier Parent Name Contains OFFICE DEPOT OFFICE MAX","MCC Description Contains STATIONARY, OFFICE AND SCHOOL SUPPLY STO","","",""
188397,5,15,"Shelby Paschal","03/02/2017","Shelby Paschal","03/02/2017","","Detail Description Contains BRTH LT BLK ON WHT","Supplier Parent Name Contains OFFICE DEPOT OFFICE MAX","MCC Description Contains STATIONARY, OFFICE AND SCHOOL SUPPLY STO","","",""
188412,5,15,"Shelby Paschal","03/02/2017","Shelby Paschal","03/02/2017","","Detail Description Contains LABEL","Supplier Parent Name Contains OFFICE DEPOT OFFICE MAX","MCC Description Contains STATIONARY, OFFICE AND SCHOOL SUPPLY STO","","",""
183972,5,15,"Seth Thomas","02/10/2017","Seth Thomas","02/10/2017","","Account Title Contains POSTAGE","Commodity Description Is Blank","Supplier Parent Name Contains DEPARTMENT OF ADMINISTRATION","","",""
185765,5,15,"Seth Thomas","02/23/2017","Seth Thomas","02/23/2017","","Commodity Description Is Blank","Supplier Parent Name Contains UNITED STATES POSTAL SERVICE","MCC Description Contains POSTAGE STAMPS","","",""
185766,5,15,"Seth Thomas","02/23/2017","Seth Thomas","02/23/2017","","Commodity Description Is Blank","Supplier Parent Name Contains ENDICIA.COM","MCC Description Contains POSTAGE STAMPS","","",""
188387,5,15,"Shelby Paschal","03/02/2017","Shelby Paschal","03/02/2017","","Detail Description Equals NMB","Supplier Parent Name Contains OFFICE DEPOT OFFICE MAX","MCC Description Contains STATIONARY, OFFICE AND SCHOOL SUPPLY STO","","",""
187885,5,15,"Shelby Paschal","03/01/2017","Shelby Paschal","03/01/2017","","Detail Description Contains TISSUE","Supplier Parent Name Contains TARGET","MCC Description Contains GROCERY STORES, SUPERMARKETS","","",""
187191,5,15,"Michael Zizzi","02/28/2017","Michael Zizzi","02/28/2017","","Detail Description Is Blank","Supplier Parent Name Contains STAPLES INC","MCC Description Contains STATIONERY,OFFICE SUPPLIES,PRINTING AND","","",""
186892,5,15,"Seth Thomas","02/28/2017","Seth Thomas","02/28/2017","","Detail Description Contains INDEX","Supplier Parent Name Contains STAPLES INC","MCC Description Contains STATIONARY, OFFICE AND SCHOOL SUPPLY STO","","",""
185858,5,15,"Shelby Paschal","02/23/2017","Shelby Paschal","02/23/2017","","Detail Description Is Blank","Supplier Parent Name Contains STAPLES INC","MCC Description Contains STATIONARY, OFFICE AND SCHOOL SUPPLY STO","","",""
188429,5,15,"Shelby Paschal","03/02/2017","Shelby Paschal","03/02/2017","","Detail Description Contains BADGE","Supplier Parent Name Contains OFFICE DEPOT OFFICE MAX","MCC Description Contains STATIONARY, OFFICE AND SCHOOL SUPPLY STO","","",""
188415,5,15,"Shelby Paschal","03/02/2017","Shelby Paschal","03/02/2017","","Detail Description Contains PUNCH","Supplier Parent Name Contains OFFICE DEPOT OFFICE MAX","MCC Description Contains STATIONARY, OFFICE AND SCHOOL SUPPLY STO","","",""
188411,5,15,"Shelby Paschal","03/02/2017","Shelby Paschal","03/02/2017","","Detail Description Contains REAM CASE","Supplier Parent Name Contains OFFICE DEPOT OFFICE MAX","MCC Description Contains STATIONARY, OFFICE AND SCHOOL SUPPLY STO","","",""
188371,5,15,"Shelby Paschal","03/02/2017","Shelby Paschal","03/02/2017","","Detail Description Contains NOTEBOOK","Supplier Parent Name Contains OFFICE DEPOT OFFICE MAX","MCC Description Contains STATIONARY, OFFICE AND SCHOOL SUPPLY STO","","",""
